time,res,res,res,res,res,res,res,res,res,res,res,res,res,res,res,res,res,res,res,res,res,res,res,res,res,res,res,res,res,res,res,res,res,res,res,res,res,res,res,res,res,res,res,res,res,res,res,res,res,res,res,res,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs,nrs
0.5,1.0607272706,1.10733503,0.8786608222,1.0477040845,0.9346832536,0.8941582188,0.555008072,0.9031200064,1.0873106198,0.8945004695,1.2086297053,0.9495337198,0.9626559902,1.0133119958,1.097290174,1.1273444824,1.1373439755,0.933827902,1.1213298769,0.9289432555,0.9193392426,1.0096282666,0.9780545546,0.7769774759,1.0171188033,0.9635831181,0.9235979118,0.8657762346,0.9502853526,1.2404687541,0.9422907364,1.4125592976,1.0761711981,0.9511279297,0.9318874799,0.9266814908,0.7066759461,1.0182010849,0.8896693641,0.9600618272,1.1820753068,0.985459222,1.2004557211,0.7492647028,1.0128714474,0.9348265616,1.030546303,0.9099951898,0.8747018245,1.1320280007,0.9273476347,0.7124609635,0.4217566821,1.1434301518,1.3209213935,0.4791679189,0.6054403739,1.2005294263,0.6321579918,0.4903090374,1.1572036359,0.4712265919,1.1985499071,1.1462606103,0.617260285,1.2166870627,0.9560953452,0.8063081841,0.8040890927,0.7124387905,0.8290433799,1.1468029805,0.952729601,1.211111461,1.1893076099,1.0956734718,0.900942813,1.17753023,0.8262121324,0.6080838214,1.1336635684,1.0867201813,0.8762992041,1.0987286572,0.9526102126,1.1519648392,0.9002038202,0.7762055481,1.108009846,0.7200202095,0.9677379119,1.0784281228,1.0210376532,0.9652401048,0.8348581393,1.0775990538,0.9068627104,1.1326821991,1.1917715562,0.802035631,1.0182860167,0.8797553707,1.1179409271,0.5794065391,1.1305159599,1.0218238108,0.7089221929,0.9725423622,0.9616403016,0.9155205648,1.1494349091,0.7567169199,0.9654702644,1.241200652,0.978081411,0.9169268811,1.0859592136,1.0006206264,0.9569641827,0.8937661206,0.8255881068,0.9377657657,0.9682095856,0.9012292231,1.0048765753,1.0026790374,1.0486410868,0.8529358063,0.9365367111,1.1372508799,1.3347505098,1.0779901184,0.9079744391,1.3574855347,0.9402569892,0.8237914616,0.8408366305,0.9337564216,0.8681001754,0.995867934,0.6857011976,1.13505535,0.9154036156,0.9535934765,1.0314281325,0.8883844508,1.2127847368,1.081837837,1.0116524132,0.9233891781,0.9681871581,0.8475685684,0.9339770381,0.8588306457,0.748927627,0.8474621578,1.106748328,0.9449614386,1.0668333818,0.5790700451,0.8716399355,0.9780475592,0.7777434014,0.5132860437,0.9846907158,1.3968350824,1.1195731852,1.0153828413,0.7126636841,0.9774244968,1.0738507331,0.7767579932,1.0148296314,0.9985671237,0.8823215795,0.6407220488,0.9148478536,0.9682774466,0.8997952844,1.0986075989,0.9315955422,0.8471115319,0.9093067978,0.924320933,0.9775143403,0.7508444836,1.1040847861,0.9628159425,1.2463809207,1.1146017634,1.2009541423,1.0146701392,1.4501595034,1.3840335513,0.9380134044,0.9098792304,0.9954564195,1.2419901727,1.0651460201,1.1352185338,1.2483936345,0.853757657,1.039649943,0.8746976016,0.9749429131,0.9234278875,0.9948224851,0.9622372594,1.0342925174,0.9249248234,0.9910176386,0.8516306452,0.9344225751,0.8785785979,0.9074133989,0.9770730808,1.0832187731,0.8574924998,0.5599976995,0.9220881187,1.157415131,1.1183852074,1.0485740941,1.0415459258,1.1198271008,0.8581692761,1.0412816569,1.3136833976,1.0178228175,0.9553994983,0.8921144609,0.9155737122,0.9205464006,1.132446218,1.2053099591,0.7964759334,0.9240052815,1.0917127952,1.0362871521,0.9442837883,0.848569612,0.9668110052,0.9544306933,0.8585200685,1.0315099779,0.8379661695,0.9857452917,0.8152705767,0.8963711983,1.0503022679,1.1947320574,1.0811480157,0.8182285092,0.7981560319,0.9787066849,0.9884200872,1.0364435589,1.0244969571,1.0006057925,1.052982407,0.9350536272,1.1092632984,0.9558212079,0.9520010682,1.0103482703,0.8699382599,1.0818753061,0.9665035044,0.8945491079,1.0618352296,0.8801371037,1.1380042895,1.1406591005,1.0094630551,1.0704301584,1.1108998122,0.9186703693,0.9362398127,1.0793747083,0.8851040557,0.9523482644,0.9442417801,1.2083274374,1.021088881,1.0874385908,0.9759055433,1.0894656825,0.9361094942,1.1584424331,0.9401179414,0.8761389349,0.888562627,0.9648321173,0.9143496254,0.8299639782,1.0796827035,0.8584760635,0.8323630162,0.9227188388,0.9229658047,1.1076789416,1.0665223678,1.2465922306,0.9284766101,0.980822572,0.9820433146,0.8330643616,0.6936096448,0.8976444523,0.8544149682,1.0706253191,0.8479454317,0.8627725629,0.9115270376,0.9365942619,0.9347516921,1.093102749,1.2184626624,0.9272253664,0.8644086119,1.0297240003,0.5519754407,1.0723309733,0.8467672117,0.9699543176,0.8499722212,1.0739630658,0.8397035583,1.125414933,0.9346541602,0.697740376,0.9604034465,0.9087800499,0.9632127802,0.8185444196,1.391907694,1.1677773094,1.1201670387,1.0548769722,1.0702401112,0.9917006247,0.9803387966,0.9346671706,1.0467641031,1.0374563196,0.7494234612,0.9462836312,1.1406067451,1.0633426834,1.0656304449,1.0769426456,0.9402884636,0.7082003561,1.0365908785,1.2519720363,0.7458495089,0.8643729705,0.8733426434,1.089865373,1.0387421065,0.963790243,0.7433581308,0.6659233413,1.0523029097,0.9397471944,0.932356131,1.1369539378,0.8365674593,1.0272559699,0.9994565273,1.0554883896,0.8563679419,1.0007839055,0.9822723701,0.6851011467,0.9366786837,0.8678045453,0.8096666677,1.0376938118,0.624823968,0.9564369335,0.867728697,0.9877233483,0.8899211251,1.26472397,0.796333786,0.9387763108,0.9734499487,0.8021838564,0.5366699695,0.9740776288,0.7013804205,0.794065021,0.990796169,0.9005921036,0.8222642525,0.9796995985,0.8885668362,1.1781912316,0.9085311595,0.9565367518,1.2291492033,1.0693443008,1.095682652,1.2263620631,0.9007433911,0.6315277461,0.9112743406,0.904856889,1.0231375116,0.9475977262,0.9850856663,1.0747806305,0.9815495796,0.9247059856,1.102337882,1.1789457945,0.8825388462,0.9738255993,1.0241581621,0.8736863787,1.0111807097,1.0543048319,0.7507281033,0.9524058021,0.8158470632,0.8910230853,0.8525164792,0.7395430163,0.8297822916,0.849062042,0.8309529981,0.934400342,0.9581818436,0.7620582735,0.8018306948,0.8605892222,0.842468811,0.8421478526,1.1856915353,1.0105894223,1.1644444785,0.8521066349,1.032159298,0.9198119208,1.0125303447,0.9435253479,1.040738453,0.947465864,0.6303291086,0.88564718,0.9246630055,1.0069358386,0.5637668637,0.8332767861,0.9921579724,0.9357851513,0.8772045414,0.8614751268,0.9994640466
1,1.0630238816,1.0940439627,0.8964669019,1.0079917396,0.9457721764,0.9002426874,0.556445699,0.9428269596,1.003430666,0.8220883689,1.089137746,0.9673862693,0.9783177405,0.9364663395,1.0943217878,1.2064267916,1.0255890675,1.0111287471,1.0290405513,0.9461584485,1.0862905704,1.0786396028,0.9231559504,1.0051683334,0.9173192554,0.9753477425,0.8781551787,0.8463789596,0.9312931809,1.2742936623,0.919754079,1.1457239601,0.9726385026,0.9048071754,0.9720608864,0.9290941672,0.7390207372,0.9706112323,0.9198941925,0.8748049679,0.9990315568,1.2003191048,0.9515228669,1.0299245703,1.0782883791,0.9427063434,0.9709784492,1.056059534,0.8780909439,1.1950936631,0.9266420148,0.9081808974,0.4532389253,1.1561987503,1.2082718407,0.4303594212,0.6637798898,1.2523280609,0.6753260589,0.6002911508,1.1777452927,0.4864192372,1.1796650953,1.190883071,0.7025591643,1.2312311544,1.2023602263,0.8779444011,0.7968934191,0.730198841,0.9129418283,1.1647212545,0.9402536706,1.1679614177,1.2756524723,1.0120221777,0.8956564621,1.0666731149,0.8699565818,0.603777274,1.0636752705,1.1696173458,0.8734995839,1.1745024886,0.8900900028,1.0834044951,0.8915879557,0.7314349121,1.1010034579,0.8368586,1.0045365527,1.1133115286,0.923714137,0.9350318889,0.8685511219,1.1059129395,0.9207005301,1.0923132468,1.2221341341,0.8603665982,1.0559429098,0.8135076664,1.0720512078,0.633802689,0.9805456588,0.9330800829,0.6742056303,0.9563276816,1.0184705296,0.9561900159,1.1308716858,0.8921277108,0.9432675496,1.1973410883,1.0362774016,0.8561483258,1.1377018481,0.9139738001,0.92965061,1.0481636313,0.8655822348,0.8641480663,1.1488907143,1.0098230683,0.9249238684,0.9820159195,1.0493192631,0.9923267579,0.8359258982,1.0541694455,1.0884909958,1.0139810508,0.9804719331,1.1490211299,0.9122455796,0.9782048631,0.9040483323,1.0540162689,0.9290086609,1.0341329645,0.8247800552,1.1472378431,0.9772106542,0.9958615561,1.0102498095,1.0821745981,1.1700545867,1.060699602,1.0059971237,1.0341356093,0.9144186199,0.9592314244,0.9266077616,0.9596356778,0.8811578108,0.9282305384,1.128976896,0.8851873303,1.0592409691,0.9335802414,0.9483830949,1.0335895907,0.8016330047,0.7435046269,0.8769151881,1.4257643238,1.1031211509,0.9663130188,0.7654990262,1.0053320127,0.9191158312,0.8623678359,0.9944856516,0.9217589017,0.896733093,0.6993063149,0.9819014683,1.0065504392,0.9210917798,1.0064539087,0.8087414808,0.9879206527,0.8810514176,0.9087944832,0.9898814758,0.7758475906,1.0118189952,0.9696950626,1.0623295853,1.0866506487,1.0977910726,1.0683535867,1.4128021306,1.3229956151,0.9321714405,0.9462151867,1.0198983577,1.2239269494,0.9917027149,1.1754180847,1.0582101007,0.8841918454,1.0356495256,0.9240479622,1.0540132193,0.9901748419,0.9965697709,0.9752532983,0.9861714769,0.9195415513,1.0203393279,0.8089905672,1.0530375632,0.9167256726,0.9269628092,1.1342315351,0.9184715713,0.9507916559,0.788422962,0.9143820317,1.135908031,1.0205533776,1.0116277552,1.0046194201,1.0604154445,0.9480638602,1.0227435097,1.0818764718,0.9932450676,0.9198219636,0.8970699284,0.9131077435,0.9215477554,1.0137951555,1.0456783585,0.8345801132,0.8557625152,0.9941435361,1.0247039513,0.9639051879,1.0387736975,0.9074853089,0.9782050727,1.0085953871,1.0357767631,0.8947886561,1.0053831508,0.8748509746,0.9103769876,1.0128526025,1.0673551502,1.0526751915,0.8198459384,1.0029848957,0.9584884899,1.0315957836,1.1093756772,0.9589052363,0.9906874236,1.009039723,0.8702874757,1.0798551363,0.9552438346,0.9108552471,0.9641102784,0.8235087449,1.0361273246,0.9572767558,0.9857009977,0.9811018933,0.958096705,0.9974327378,1.0670348403,0.9797879836,1.0202710268,1.1135180687,1.0823734508,0.9997632866,1.0437066427,0.966143773,0.9196492452,0.9756299385,1.1085733996,0.970090684,1.0459998635,0.8968831302,0.9717236543,0.9810989599,1.0623303099,0.8927819237,0.9772073601,0.9554809026,0.9083456487,0.8801256554,0.8802354224,1.0441584741,0.9259314153,0.8788348584,0.9178945282,0.9319383674,1.0390496569,1.0252025338,1.1604763654,0.98357166,0.9977142176,1.0037220836,0.8209214086,0.8251209264,0.8785596497,0.8750886301,1.0376807124,0.9453380208,0.8438405797,0.9951704614,0.9315775122,0.8822729767,1.0651090262,1.201633553,1.0141954959,0.8692098239,1.0314540061,0.5708281246,1.0428433257,0.8219329745,1.0261857247,0.8332809312,0.9945990925,1.0112807177,1.0330294256,0.9527668824,0.8319652367,0.8648751493,0.9641763027,0.9228709015,0.8877854596,1.2635654082,1.0580190996,1.1068573201,0.9966415292,1.0551598663,1.0224478822,0.9953199777,0.9241911115,0.9696795344,1.0086214091,0.7756711082,0.9580831197,1.0951670954,0.9722888132,0.9844712765,1.1010923093,0.9200483221,0.8783860995,0.9968878968,1.2765704609,0.772596536,0.9165687174,0.8604303918,1.1857871104,1.0094943973,0.9403177651,0.8523252102,0.6983809723,0.9951446938,0.9387306761,1.069521514,1.0906468757,0.9821132711,1.0089596956,0.9811943613,0.959119624,0.8723523324,0.9734406852,0.9709279292,0.7441139993,0.8393912882,0.8412083149,0.8956322669,1.0108473828,0.6012874467,0.9861817716,0.8997390049,1.0023176113,0.8987154102,1.0677594679,0.9858070939,0.9907819206,0.9419171074,0.8937278227,0.568243599,1.0746565006,0.7617710123,0.6937252206,0.9256847048,0.8988391548,0.7933690179,0.9279357499,0.9182778513,1.1593565773,0.9077007982,0.9560277138,1.0472960866,0.9751325122,1.0469930988,1.0359440349,0.9922051631,0.6496164696,0.9902361689,0.8773538893,1.0586627201,0.8726517144,1.0023849141,1.0683325128,0.992594161,0.9170632467,1.0436923705,1.1523630673,0.9992974847,0.9766056609,1.0267572699,0.800612235,1.0233010375,1.0777495647,0.902799637,1.0600426477,0.8595795558,0.9692220127,0.9611693647,0.7390438101,0.9132588024,0.8903484666,0.9053232512,0.9180034844,0.9519525953,0.846092473,0.9189142686,0.8868055132,0.9147074859,0.8016894637,1.1095376529,1.0107541345,1.2343864574,0.9075231863,1.0014439732,0.9134831985,1.0438376785,0.9257744303,0.9621596466,0.9771057781,0.8711399527,0.8432142366,0.9874836009,0.9851182108,0.5805852606,0.8338871153,0.9413035336,0.9486495205,0.8686080914,0.9002781005,0.9814149959
1.5,1.0419298904,1.0638644106,0.9275185324,1.0300560008,0.9603204858,0.8704185911,0.6595596965,0.9778480132,0.9564013199,0.9622810244,0.970954664,0.9733163248,0.9201218161,0.9337029708,1.0030934158,1.0031198154,0.929861091,1.0884064062,0.9815851161,0.9134828939,1.0489662349,1.0272598211,0.9198165997,1.0872137592,0.8531768223,0.9842257143,0.8599734451,0.8994246083,0.9112265009,1.1246450277,1.0116258399,0.9470227475,0.9949111062,0.9388687555,0.9186451187,0.9642140086,0.7917024872,0.8895020291,0.9501908959,0.9564638371,0.9080523483,1.0377114441,0.9992817123,1.1087699023,1.1046602851,1.0234325813,0.8863165641,1.1719850358,0.807640421,1.2034089104,1.1145245218,0.8479699602,0.5301869263,1.288176832,1.3199861424,0.3837588979,0.704611506,1.2996323399,0.7700943284,0.7359568342,1.1677726183,0.4822359576,1.1213021521,1.112853348,0.7501727732,1.1146437804,1.378410524,0.9181144051,0.8342263298,0.8266388251,0.8691480383,1.1566245456,0.9283109695,1.097634353,1.3033617118,1.0207833253,0.9328697568,1.0276926731,0.9013048514,0.6173342619,1.010865241,1.1503213229,0.9897719858,1.1491095081,0.7732934019,0.9751204301,0.9396371157,0.7267231224,1.057782467,0.8340942586,1.0089203118,1.1331306853,1.0182776302,0.9710373873,0.9468714601,1.0736100796,0.8403904339,1.1046750119,1.2264444582,0.8620916517,1.0388630776,0.7989887254,1.113973112,0.7770254211,0.8390299669,0.9243095845,0.7289383155,0.9234664023,0.9982531801,1.0065370526,1.0885391122,1.006286661,0.8748341212,1.1457397673,1.0903369049,0.8421276274,1.1808780339,0.8770836284,0.92928827,1.022070859,0.9725314948,0.9060384996,1.0770682446,1.0926471318,0.8923083988,1.011947067,0.925624743,1.1007341966,0.8172977232,1.021314773,0.8818947878,0.9746495572,0.9584596048,1.007995387,0.9358340977,1.0977559925,1.0139703559,1.1416704284,0.9449359683,0.9639153016,0.8863302965,1.1102173321,0.9567480637,0.9345854478,0.942747798,1.0804142403,1.1223562605,1.0764188115,0.9984557306,1.0041347994,0.7352816654,0.980648828,0.8766557372,1.0765829555,1.0693188419,1.0045908358,1.1436305522,0.8181622909,1.0015113386,1.1759666196,1.1223065177,1.0540257763,0.8254681722,0.857445612,0.7878826854,1.2097836764,1.0621285457,1.099658985,0.831088709,0.9551952416,0.9975392731,1.118097468,1.0036880568,0.9806990578,0.9633527668,1.0094588914,1.0003290503,1.0053795927,0.9823154353,0.9411332082,0.8354164462,1.1098844182,0.8325935462,0.9546000934,1.0294502017,0.7901993821,1.0552300995,0.9794144377,0.9853961894,1.0766138652,1.0203982431,1.2235160261,1.1823269698,1.2765786201,0.9549979555,1.0314067303,1.075343248,1.0946299913,0.9814914059,1.1953118965,0.9366683916,0.9101298844,0.9819834875,0.9704288386,1.0499880823,0.9016500271,1.0284333776,1.0184368962,0.9533053452,0.9590534623,1.0010706447,0.882637334,0.9744905192,0.8831030324,0.9338465043,1.0780542727,0.8196926676,0.9677244214,1.0844704061,0.9060204113,1.0332899655,1.1143770978,0.9320558146,0.9725817409,0.9534725063,0.95893872,1.0279180388,0.9608963364,1.1555745946,0.9215603801,0.8791898326,0.9571090734,1.0160672097,0.8908362893,0.8967110469,1.1049455603,0.8933471726,0.9349261475,1.0038709526,0.9913160351,1.0463941432,0.8687742768,0.9432097162,1.1357582172,0.9568952191,1.0152475139,1.0343372346,0.9021514301,1.0028236521,1.0156642116,0.9699992335,1.011896294,0.8658452846,1.1896085068,1.0066455366,0.9795854955,1.0179109407,0.9711671427,0.9595912577,1.0346602638,0.9293819859,1.0073371935,0.9548331089,0.916256406,0.8714989753,0.8136610584,0.9151459843,0.837251308,1.2105915363,1.0116131433,1.0483728486,0.9898446179,0.9989069063,0.93391202,1.0772590405,0.8736010131,1.1664744805,1.0639301714,0.9883903081,1.0036060324,0.9745297965,0.9431455386,1.0160764915,0.9681384205,1.0182258481,0.9411800413,1.0686076528,0.994290821,1.0746146131,0.9326182635,1.0455163746,1.0487805739,0.9847415016,0.9374319887,0.9156835825,0.9764475643,0.9635825708,0.9758739423,0.9428526581,0.8555706205,1.0973860594,0.962282918,1.0799849799,1.017077497,0.963829001,0.9816145454,0.8751936099,0.9419021941,1.0381475764,1.1015602211,1.0299695399,0.9921797683,1.0288784278,1.0525189283,0.9079043541,0.8811520717,1.0131082881,0.9207155938,1.0388720325,0.8813515483,0.989730555,0.5667520247,1.0378457987,0.8341370463,1.0306901244,0.9648839442,0.982407279,1.0520470095,0.9888821149,0.9378081883,0.9429000637,1.1859722521,1.1485326197,0.8729255611,0.9182346855,1.1386494501,0.9407916279,1.1110621985,0.9008585762,1.0934618514,1.0249739479,0.9885576998,0.947347923,0.9544708051,0.9941825098,0.8423869679,0.9859732423,1.0243778396,0.8303961652,1.105293211,1.0270005073,0.8533585357,1.1129497599,0.9922419668,1.2526573326,0.7992104075,1.0119163204,1.1179007645,1.1088228413,0.9828557862,0.9815537448,1.0885457383,0.736597521,1.0020889433,0.9410377278,1.0914852582,0.9149805569,1.0369892664,0.9729866524,0.9630257839,0.8735724717,0.8840957909,0.9786893241,0.8971154265,0.8609783224,0.7972244692,0.9097181214,1.0357058316,1.0158886324,0.5795530626,1.0155540476,0.8518159124,1.0644511326,0.9070864538,0.8270846406,1.0664260371,0.9998032069,0.9396863396,0.9058554105,0.6635547409,1.0493764966,0.8342898498,0.75578087,0.8594458622,1.0833875884,0.8634097844,0.8899306808,1.0711992524,1.0044856369,0.9010473248,0.9297806771,0.9691639005,0.9419114154,1.2771292449,1.0319223852,1.1009106233,0.6818118664,0.9954989922,0.9532582481,1.0693290396,0.8813038301,1.0064368453,1.077173391,0.9918633603,0.9088724913,0.9778497368,1.2055229171,0.9918360399,1.0041073265,1.0051638956,0.7822120737,1.0196284782,1.001324699,1.0506627943,1.2004102046,0.8087709916,0.9541206302,0.9090125883,0.7606439539,0.9956205857,0.9519827853,1.0819469568,0.9121004173,0.9407489976,0.8997695971,0.9893195942,0.920214297,0.8996096038,0.9225670135,1.0739717002,1.0366705442,1.145725403,0.8281839339,0.9480534361,0.880116196,1.0222209755,0.9089227783,0.968194741,0.9904890082,1.1235939775,0.8519668879,0.9959362137,0.9672665283,0.6753020748,0.848999868,0.9026638309,0.9592590125,0.9417716038,0.9655297659,0.9311785446
